,n_pref,n_items,relation,MSS,Time
648,15,5,LEX,3,0.3233163356781006
649,15,5,LEX+,3,0.3202779293060303
650,15,5,LEX,1,0.16414833068847656
651,15,5,LEX+,1,0.09665751457214355
652,15,5,LEX,3,0.22581148147583008
653,15,5,LEX+,3,0.22941899299621582
654,15,5,LEX,1,0.2114858627319336
655,15,5,LEX+,1,0.2038722038269043
656,15,5,LEX,55,50.819504499435425
657,15,5,LEX+,7,20.723601818084717
658,15,5,LEX,16,1.134650707244873
659,15,5,LEX+,8,0.9166531562805176
660,15,5,LEX,20,1.159928560256958
661,15,5,LEX+,3,0.4244828224182129
662,15,5,LEX,2,0.305922269821167
663,15,5,LEX+,2,0.2459561824798584
664,15,5,LEX,1,0.10093355178833008
665,15,5,LEX+,1,0.09055733680725098
666,15,5,LEX,52,1.8864006996154785
667,15,5,LEX+,12,1.0502939224243164
668,15,5,LEX,1,0.18962502479553223
669,15,5,LEX+,1,0.2575979232788086
670,15,5,LEX,1,0.06377935409545898
671,15,5,LEX+,1,0.06542015075683594
672,15,5,LEX,2,0.20682382583618164
673,15,5,LEX+,2,0.20985794067382812
674,15,5,LEX,1,0.44577646255493164
675,15,5,LEX+,1,0.43095946311950684
676,15,5,LEX,1,0.08716392517089844
677,15,5,LEX+,1,0.07148432731628418
678,15,5,LEX,1,0.505962610244751
679,15,5,LEX+,1,0.38988709449768066
680,15,5,LEX,1,1.2383062839508057
681,15,5,LEX+,1,1.257322072982788
682,15,5,LEX,1,0.06574511528015137
683,15,5,LEX+,1,0.07171463966369629
684,15,5,LEX,1,1.4443793296813965
685,15,5,LEX+,1,1.2684998512268066
686,15,5,LEX,2,0.7826864719390869
687,15,5,LEX+,2,0.7375926971435547
688,15,5,LEX,4,0.21422076225280762
689,15,5,LEX+,4,0.21635937690734863
690,15,5,LEX,2,0.12085819244384766
691,15,5,LEX+,2,0.14420723915100098
692,15,5,LEX,6,3.1308884620666504
693,15,5,LEX+,3,1.896514892578125
694,15,5,LEX,118,6.987046241760254
695,15,5,LEX+,12,1.757350206375122
696,15,5,LEX,1,0.2874736785888672
697,15,5,LEX+,1,0.3139152526855469
698,15,5,LEX,2,0.2998068332672119
699,15,5,LEX+,2,0.24640107154846191
700,15,5,LEX,1,0.1078650951385498
701,15,5,LEX+,1,0.15589237213134766
702,15,5,LEX,2,0.1248774528503418
703,15,5,LEX+,2,0.11659836769104004
704,15,5,LEX,1,0.40793824195861816
705,15,5,LEX+,1,0.3981492519378662
706,15,5,LEX,1,0.057596683502197266
707,15,5,LEX+,1,0.05911612510681152
708,15,5,LEX,3,0.10888266563415527
709,15,5,LEX+,3,0.11687326431274414
710,15,5,LEX,5,0.12281537055969238
711,15,5,LEX+,2,0.07207775115966797
712,15,5,LEX,81,27.506513118743896
713,15,5,LEX+,6,8.136960983276367
714,15,5,LEX,9,0.6080787181854248
715,15,5,LEX+,2,0.3144807815551758
716,15,5,LEX,1,0.06457924842834473
717,15,5,LEX+,1,0.06319284439086914
718,15,5,LEX,1,0.5107669830322266
719,15,5,LEX+,1,0.5018348693847656
720,15,5,LEX,1,0.25531601905822754
721,15,5,LEX+,1,0.3455030918121338
722,15,5,LEX,1,0.47338223457336426
723,15,5,LEX+,1,0.6824660301208496
724,15,5,LEX,1,0.3712482452392578
725,15,5,LEX+,1,0.34804320335388184
726,15,5,LEX,1,0.4955601692199707
727,15,5,LEX+,1,0.521329402923584
728,15,5,LEX,1,1.9672553539276123
729,15,5,LEX+,1,2.2118349075317383
730,15,5,LEX,1,0.0511326789855957
731,15,5,LEX+,1,0.0620419979095459
732,15,5,LEX,1,0.9782569408416748
733,15,5,LEX+,1,0.875819206237793
734,15,5,LEX,2,0.6076464653015137
735,15,5,LEX+,2,0.6430888175964355
736,15,5,LEX,1,0.17870163917541504
737,15,5,LEX+,1,0.19444036483764648
738,15,5,LEX,1,0.08006000518798828
739,15,5,LEX+,1,0.06766557693481445
740,15,5,LEX,1,0.41817426681518555
741,15,5,LEX+,1,0.35141658782958984
742,15,5,LEX,2,0.5654923915863037
743,15,5,LEX+,2,0.49851059913635254
744,15,5,LEX,1,0.06270599365234375
745,15,5,LEX+,1,0.06723690032958984
746,15,5,LEX,1,0.29909658432006836
747,15,5,LEX+,1,0.2953474521636963
748,15,5,LEX,1,0.5656013488769531
749,15,5,LEX+,1,0.5927855968475342
750,15,5,LEX,1,0.062238454818725586
751,15,5,LEX+,1,0.057587623596191406
752,15,5,LEX,2,0.22578191757202148
753,15,5,LEX+,2,0.2791106700897217
754,15,5,LEX,2,0.33974528312683105
755,15,5,LEX+,2,0.35138845443725586
756,15,5,LEX,1,0.06711888313293457
757,15,5,LEX+,1,0.07014226913452148
758,15,5,LEX,1,0.05958986282348633
759,15,5,LEX+,1,0.05272078514099121
760,15,5,LEX,25,2.8917901515960693
761,15,5,LEX+,6,1.5598087310791016
762,15,5,LEX,1,0.33449411392211914
763,15,5,LEX+,1,0.32779908180236816
764,15,5,LEX,2,0.0622715950012207
765,15,5,LEX+,2,0.0587923526763916
766,15,5,LEX,1,0.16417169570922852
767,15,5,LEX+,1,0.16883349418640137
768,15,5,LEX,1,0.13938570022583008
769,15,5,LEX+,1,0.14766383171081543
770,15,5,LEX,2,0.060891151428222656
771,15,5,LEX+,2,0.05690932273864746
772,15,5,LEX,48,18.311957120895386
773,15,5,LEX+,4,4.523794174194336
774,15,5,LEX,82,64.19342255592346
775,15,5,LEX+,4,18.763456106185913
776,15,5,LEX,1,1.4649665355682373
777,15,5,LEX+,1,1.486107587814331
778,15,5,LEX,3,0.21673226356506348
779,15,5,LEX+,3,0.20707058906555176
780,15,5,LEX,1,0.2712581157684326
781,15,5,LEX+,1,0.21599555015563965
782,15,5,LEX,1,0.16958403587341309
783,15,5,LEX+,1,0.16787028312683105
784,15,5,LEX,1,0.06892204284667969
785,15,5,LEX+,1,0.06857180595397949
786,15,5,LEX,27,2.1045475006103516
787,15,5,LEX+,6,1.3447706699371338
788,15,5,LEX,2,0.5856025218963623
789,15,5,LEX+,2,0.6406495571136475
790,15,5,LEX,2,0.08175253868103027
791,15,5,LEX+,2,0.0819406509399414
792,15,5,LEX,1,0.5265202522277832
793,15,5,LEX+,1,0.3270258903503418
794,15,5,LEX,1,0.19351720809936523
795,15,5,LEX+,1,0.19164156913757324
796,15,5,LEX,1,0.495685338973999
797,15,5,LEX+,1,0.45273566246032715
798,15,5,LEX,60,6.400085926055908
799,15,5,LEX+,8,2.8892600536346436
800,15,5,LEX,1,0.04987144470214844
801,15,5,LEX+,1,0.04767465591430664
802,15,5,LEX,1,0.06575226783752441
803,15,5,LEX+,1,0.06628155708312988
804,15,5,LEX,2,0.24991917610168457
805,15,5,LEX+,2,0.22870111465454102
806,15,5,LEX,1,0.05791497230529785
807,15,5,LEX+,1,0.05969119071960449
808,15,5,LEX,1,0.0691676139831543
809,15,5,LEX+,1,0.06398248672485352
810,15,5,LEX,1,0.48490071296691895
811,15,5,LEX+,1,0.49664807319641113
812,15,5,LEX,2,0.26893019676208496
813,15,5,LEX+,2,0.2184312343597412
814,15,5,LEX,1,0.2513728141784668
815,15,5,LEX+,1,0.24781417846679688
816,15,5,LEX,2,0.0717618465423584
817,15,5,LEX+,2,0.06682801246643066
818,15,5,LEX,23,1.1648035049438477
819,15,5,LEX+,2,0.2513847351074219
820,15,5,LEX,2,0.7223362922668457
821,15,5,LEX+,2,0.701805591583252
822,15,5,LEX,1,0.16336369514465332
823,15,5,LEX+,1,0.17026281356811523
824,15,5,LEX,1,0.06526041030883789
825,15,5,LEX+,1,0.06322073936462402
826,15,5,LEX,1,0.061409950256347656
827,15,5,LEX+,1,0.06099891662597656
828,15,5,LEX,3,4.394641637802124
829,15,5,LEX+,2,2.140805721282959
830,15,5,LEX,1,0.05950021743774414
831,15,5,LEX+,1,0.06029057502746582
832,15,5,LEX,2,0.07956933975219727
833,15,5,LEX+,2,0.08290886878967285
834,15,5,LEX,2,0.07649922370910645
835,15,5,LEX+,2,0.07959413528442383
836,15,5,LEX,1,0.07890009880065918
837,15,5,LEX+,1,0.06370186805725098
838,15,5,LEX,1,0.049468994140625
839,15,5,LEX+,1,0.05276083946228027
840,15,5,LEX,1,0.12078499794006348
841,15,5,LEX+,1,0.11353182792663574
842,15,5,LEX,1,0.22047996520996094
843,15,5,LEX+,1,0.22185206413269043
844,15,5,LEX,1,0.13628244400024414
845,15,5,LEX+,1,0.12932181358337402
846,15,5,LEX,2,0.15489578247070312
847,15,5,LEX+,2,0.11037230491638184
848,15,5,LEX,8,9.692354679107666
849,15,5,LEX+,3,5.131848096847534
850,15,5,LEX,8,0.472703218460083
851,15,5,LEX+,2,0.19670772552490234
852,15,5,LEX,1,0.2981278896331787
853,15,5,LEX+,1,0.26823997497558594
854,15,5,LEX,3,0.10002589225769043
855,15,5,LEX+,3,0.09671688079833984
856,15,5,LEX,2,0.31740784645080566
857,15,5,LEX+,2,0.22894716262817383
858,15,5,LEX,4,0.3921349048614502
859,15,5,LEX+,4,0.3579528331756592
860,15,5,LEX,1,0.39524149894714355
861,15,5,LEX+,1,0.40233397483825684
862,15,5,LEX,48,10.812198877334595
863,15,5,LEX+,4,3.7448081970214844
864,15,5,LEX,1,0.06862807273864746
865,15,5,LEX+,1,0.07103180885314941
866,15,5,LEX,1,0.3422248363494873
867,15,5,LEX+,1,0.3367910385131836
868,15,5,LEX,1,0.1645195484161377
869,15,5,LEX+,1,0.1632699966430664
870,15,5,LEX,1,0.10166382789611816
871,15,5,LEX+,1,0.1195366382598877
872,15,5,LEX,48,1.8318076133728027
873,15,5,LEX+,8,0.9334380626678467
874,15,5,LEX,2,0.2185678482055664
875,15,5,LEX+,2,0.2569444179534912
876,15,5,LEX,54,16.203869581222534
877,15,5,LEX+,4,4.327085971832275
878,15,5,LEX,3,0.26784658432006836
879,15,5,LEX+,2,0.2449026107788086
880,15,5,LEX,1,0.05301499366760254
881,15,5,LEX+,1,0.04883599281311035
882,15,5,LEX,1,0.05296492576599121
883,15,5,LEX+,1,0.04905891418457031
884,15,5,LEX,1,0.09050440788269043
885,15,5,LEX+,1,0.08798432350158691
886,15,5,LEX,3,0.08999896049499512
887,15,5,LEX+,3,0.08833813667297363
888,15,5,LEX,321,30.759822845458984
889,15,5,LEX+,12,8.680383443832397
890,15,5,LEX,1,0.16240572929382324
891,15,5,LEX+,1,0.1446089744567871
892,15,5,LEX,1,0.101104736328125
893,15,5,LEX+,1,0.08944559097290039
894,15,5,LEX,33,1.2467117309570312
895,15,5,LEX+,12,0.6354055404663086
896,15,5,LEX,6,0.3115112781524658
897,15,5,LEX+,1,0.14394593238830566
898,15,5,LEX,1,0.0661313533782959
899,15,5,LEX+,1,0.05914044380187988
900,15,5,LEX,5,0.11698675155639648
901,15,5,LEX+,2,0.06245064735412598
902,15,5,LEX,1,0.06384491920471191
903,15,5,LEX+,1,0.062224388122558594
904,15,5,LEX,1,0.6784000396728516
905,15,5,LEX+,1,0.7106904983520508
906,15,5,LEX,43,1.5270164012908936
907,15,5,LEX+,6,0.744858980178833
908,15,5,LEX,2,0.17926812171936035
909,15,5,LEX+,2,0.20226097106933594
910,15,5,LEX,1,0.1395120620727539
911,15,5,LEX+,1,0.16346240043640137
912,15,5,LEX,1,0.1737823486328125
913,15,5,LEX+,1,0.17273640632629395
914,15,5,LEX,24,24.23001456260681
915,15,5,LEX+,4,7.370028257369995
916,15,5,LEX,16,0.6473519802093506
917,15,5,LEX+,4,0.3583993911743164
918,15,5,LEX,1,0.07834887504577637
919,15,5,LEX+,1,0.11288118362426758
920,15,5,LEX,2,0.3314707279205322
921,15,5,LEX+,2,0.2831306457519531
922,15,5,LEX,1,0.07025885581970215
923,15,5,LEX+,1,0.06694483757019043
924,15,5,LEX,1,0.15652251243591309
925,15,5,LEX+,1,0.12853598594665527
926,15,5,LEX,2,0.18188810348510742
927,15,5,LEX+,2,0.18465423583984375
928,15,5,LEX,1,0.358046293258667
929,15,5,LEX+,1,0.31040096282958984
930,15,5,LEX,2,0.42299771308898926
931,15,5,LEX+,2,0.3613557815551758
932,15,5,LEX,1,0.7036876678466797
933,15,5,LEX+,1,0.7186331748962402
934,15,5,LEX,1,0.06388020515441895
935,15,5,LEX+,1,0.0617060661315918
936,15,5,LEX,1,0.20949649810791016
937,15,5,LEX+,1,0.17635655403137207
938,15,5,LEX,6,4.7850661277771
939,15,5,LEX+,2,2.6200363636016846
940,15,5,LEX,6,1.033111572265625
941,15,5,LEX+,4,0.834674596786499
942,15,5,LEX,1,1.034395456314087
943,15,5,LEX+,1,1.026984453201294
944,15,5,LEX,48,16.937230825424194
945,15,5,LEX+,2,10.74744176864624
946,15,5,LEX,1,0.4296226501464844
947,15,5,LEX+,1,0.4377007484436035
948,15,5,LEX,1,0.2020254135131836
949,15,5,LEX+,1,0.18952131271362305
950,15,5,LEX,54,5.451497793197632
951,15,5,LEX+,8,3.001865863800049
952,15,5,LEX,1,0.06864094734191895
953,15,5,LEX+,1,0.06482625007629395
954,15,5,LEX,2,0.06495022773742676
955,15,5,LEX+,2,0.060082197189331055
956,15,5,LEX,1,0.07266497611999512
957,15,5,LEX+,1,0.07338213920593262
958,15,5,LEX,1,0.08692622184753418
959,15,5,LEX+,1,0.10049104690551758
960,15,5,LEX,49,38.25211215019226
961,15,5,LEX+,2,10.354918003082275
962,15,5,LEX,48,4.4306418895721436
963,15,5,LEX+,4,1.2350103855133057
964,15,5,LEX,1,0.8628308773040771
965,15,5,LEX+,1,0.8180699348449707
966,15,5,LEX,1,0.06988263130187988
967,15,5,LEX+,1,0.0595250129699707
968,15,5,LEX,2,0.73606276512146
969,15,5,LEX+,2,0.8369159698486328
970,15,5,LEX,2,1.7672927379608154
971,15,5,LEX+,2,1.8008787631988525
972,15,5,LEX,1,0.46985411643981934
973,15,5,LEX+,1,0.5355479717254639
974,15,5,LEX,1,0.06838297843933105
975,15,5,LEX+,1,0.05929112434387207
976,15,5,LEX,1,0.275057315826416
977,15,5,LEX+,1,0.2844829559326172
978,15,5,LEX,1,0.058797597885131836
979,15,5,LEX+,1,0.06796646118164062
980,15,5,LEX,1,0.2706568241119385
981,15,5,LEX+,1,0.21280550956726074
982,15,5,LEX,2,0.9869861602783203
983,15,5,LEX+,2,0.9520888328552246
984,15,5,LEX,16,0.5822579860687256
985,15,5,LEX+,4,0.2340693473815918
986,15,5,LEX,1,0.07432746887207031
987,15,5,LEX+,1,0.07281494140625
988,15,5,LEX,1,0.06575727462768555
989,15,5,LEX+,1,0.06060957908630371
990,15,5,LEX,1,0.05466341972351074
991,15,5,LEX+,1,0.05248856544494629
992,15,5,LEX,16,2.5004308223724365
993,15,5,LEX+,6,1.6282503604888916
994,15,5,LEX,1,0.3510444164276123
995,15,5,LEX+,1,0.2899491786956787
996,15,5,LEX,1,0.0678415298461914
997,15,5,LEX+,1,0.06325387954711914
998,15,5,LEX,2,0.387408971786499
999,15,5,LEX+,2,0.39987993240356445
1000,15,5,LEX,1,0.06372714042663574
1001,15,5,LEX+,1,0.06758880615234375
1002,15,5,LEX,1,0.054592132568359375
1003,15,5,LEX+,1,0.05187106132507324
1004,15,5,LEX,1,0.05365300178527832
1005,15,5,LEX+,1,0.05211019515991211
1006,15,5,LEX,1,0.26265859603881836
1007,15,5,LEX+,1,0.2911715507507324
1008,15,5,LEX,2,0.12386345863342285
1009,15,5,LEX+,2,0.11734700202941895
1010,15,5,LEX,1,0.09728765487670898
1011,15,5,LEX+,1,0.09105062484741211
1012,15,5,LEX,1,0.24087834358215332
1013,15,5,LEX+,1,0.2265458106994629
1014,15,5,LEX,1,0.09467124938964844
1015,15,5,LEX+,1,0.10714244842529297
1016,15,5,LEX,1,14.284492254257202
1017,15,5,LEX+,1,8.751105070114136
1018,15,5,LEX,48,10.473293542861938
1019,15,5,LEX+,6,3.115818977355957
1020,15,5,LEX,1,0.417111873626709
1021,15,5,LEX+,1,0.38760805130004883
1022,15,5,LEX,1,0.0683436393737793
1023,15,5,LEX+,1,0.06571364402770996
1024,15,5,LEX,1,0.15251636505126953
1025,15,5,LEX+,1,0.16089916229248047
1026,15,5,LEX,3,0.229017972946167
1027,15,5,LEX+,3,0.17592358589172363
1028,15,5,LEX,3,0.11417388916015625
1029,15,5,LEX+,3,0.10863327980041504
1030,15,5,LEX,2,0.13429546356201172
1031,15,5,LEX+,2,0.13033580780029297
1032,15,5,LEX,16,3.923032283782959
1033,15,5,LEX+,1,1.024195671081543
1034,15,5,LEX,1,1.2617781162261963
1035,15,5,LEX+,1,1.1537866592407227
1036,15,5,LEX,3,0.5929296016693115
1037,15,5,LEX+,3,0.5575268268585205
1038,15,5,LEX,1,0.07051563262939453
1039,15,5,LEX+,1,0.07175731658935547
1040,21,5,LEX,22,22.52629852294922
1041,21,5,LEX+,1,4.545622110366821
1042,21,5,LEX,1,0.06290912628173828
1043,21,5,LEX+,1,0.07038021087646484
1044,21,5,LEX,4,20.66993522644043
1045,21,5,LEX+,2,9.430695056915283
1046,21,5,LEX,141,24.516585111618042
1047,21,5,LEX+,6,4.756645202636719
1048,21,5,LEX,14,1.440263032913208
1049,21,5,LEX+,2,0.5332622528076172
